data_source,site_name,predator_min_length,predator_max_length,length_units,length_measure,predator_stage,type_of_fish,sample_size,start_date,end_date,habitat,microhabitat,measurement_type,measurement_units,author,year,journal,citation,table_figure,notes,prey_taxon,measurement,prey_stage,sampling_interval,predator_average_length,frequency,fish_genus_species,length_type,start_year,start_month,start_day,end_year,end_month,end_day,figure,fish_id,data_sorted_by,lon,lat,prey_kingdom,prey_class,prey_order,prey_family,prey_species,fish_order,fish_family,fish_species,dateadded,column,unique_character,fish_genus,correction_mult,new_min,new_max,new_average,measurement_type_number_weight_other,measurement_units_total_percent_other,sample_id,citation_to_remove,new_lat,new_lon,site_name_new,delete_row,prey_taxon_cleaned,search_term,prey_phylum,prey_genus,prey_type,measure_numeric,start_date_add,end_date_add,start_date_new,end_date_new
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,61,1971-Sep-1,1973-Sep-1,lake,NA,percVolume,percent,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Ephemeroptera,1,nymph,montly,na,NA,NA,NA,1971,Seps,1,1973,Seps,1,NA,215,NA,-76.328,44.559,Animalia,Insecta,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_61_1971_Seps_na_1973_Seps_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,NA,NA,NA,Animalia,1,NA,NA,9/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,61,1971-Sep-1,1973-Sep-1,lake,NA,percVolume,percent,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Anisoptera,4,nymph,montly,na,NA,NA,NA,1971,Seps,1,1973,Seps,1,NA,215,NA,-76.328,44.559,Animalia,Insecta,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_61_1971_Seps_na_1973_Seps_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,NA,NA,NA,Animalia,4,NA,NA,9/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,61,1971-Sep-1,1973-Sep-1,lake,NA,percVolume,percent,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Chironomid,32,larvae,montly,na,NA,NA,NA,1971,Seps,1,1973,Seps,1,NA,215,NA,-76.328,44.559,Animalia,Insecta,Diptera,Chironomidae,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_61_1971_Seps_na_1973_Seps_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,Chironomidae,NA,NA,NA,Animalia,32,NA,NA,9/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,61,1971-Sep-1,1973-Sep-1,lake,NA,percVolume,percent,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Chironomid,5,pupae,montly,na,NA,NA,NA,1971,Seps,1,1973,Seps,1,NA,215,NA,-76.328,44.559,Animalia,Insecta,Diptera,Chironomidae,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_61_1971_Seps_na_1973_Seps_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,Chironomidae,NA,NA,NA,Animalia,5,NA,NA,9/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,61,1971-Sep-1,1973-Sep-1,lake,NA,percVolume,percent,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Others,8,na,montly,na,NA,NA,NA,1971,Seps,1,1973,Seps,1,NA,215,NA,-76.328,44.559,Metazoa,Clitellata,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_61_1971_Seps_na_1973_Seps_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,Other,NA,NA,Metazoa,8,NA,NA,9/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,number,na,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Cladocera,67,na,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Animalia,Branchiopoda,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,NA,NA,NA,Animalia,67,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,number,na,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Copepoda,18,na,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Animalia,Maxillopoda,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,NA,NA,NA,Animalia,18,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,number,na,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Ostracoda,8,na,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Animalia,Ostracoda,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,NA,NA,NA,Animalia,8,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,number,na,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Amphipoda,8,na,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Animalia,Malacostraca,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,NA,NA,NA,Animalia,8,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,number,na,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Ephemeroptera,2,nymph,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Animalia,Insecta,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,NA,NA,NA,Animalia,2,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,number,na,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Chironomid,32,larvae,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Animalia,Insecta,Diptera,Chironomidae,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,Chironomidae,NA,NA,NA,Animalia,32,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,number,na,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Hydracarina,152,na,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Animalia,Arachnida,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,NA,NA,NA,Animalia,152,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,number,na,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Others,7,na,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Metazoa,Clitellata,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,Other,NA,NA,Metazoa,7,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,percVolume,percent,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Cladocera,30,na,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Animalia,Branchiopoda,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,NA,NA,NA,Animalia,30,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,percVolume,percent,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Copepoda,10,na,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Animalia,Maxillopoda,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,NA,NA,NA,Animalia,10,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,percVolume,percent,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Ostracoda,1,na,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Animalia,Ostracoda,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,NA,NA,NA,Animalia,1,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,percVolume,percent,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Amphipoda,4,na,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Animalia,Malacostraca,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,NA,NA,NA,Animalia,4,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,percVolume,percent,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Ephemeroptera,13,nymph,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Animalia,Insecta,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,NA,NA,NA,Animalia,13,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,percVolume,percent,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Chironomid,34,larvae,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Animalia,Insecta,Diptera,Chironomidae,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,Chironomidae,NA,NA,NA,Animalia,34,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,percVolume,percent,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Hydracarina,4,na,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Animalia,Arachnida,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,NA,NA,NA,Animalia,4,NA,NA,10/1/1971,NA
summer_data_analyze.csv,"Lake Opinicon, Ontario",35,53,mm,total,NA,Lepomis_gibbosus,64,1971-Oct-1,1973-Oct-1,lake,NA,percVolume,percent,Keast,1978,JournalOfTheFisheriersResearchBoardOfCanada,"Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27.",tbl2,NA,Others,4,na,montly,na,NA,NA,NA,1971,Octs,1,1973,Octs,1,NA,216,NA,-76.328,44.559,Metazoa,Clitellata,NA,NA,NA,Centrarchiformes,Centrarchidae,Lepomis gibbosus,NA,NA,"Lepomis_gibbosus_35_53_mm_64_1971_Octs_na_1973_Octs_na_lake_Keast_1978_JournalOfTheFisheriersResearchBoardOfCanada_Lake Opinicon, Ontario_na_total_montly_Keast, A. (1978). Feeding interrelations between age-groups of pumpkinseed (Lepomis gibbosus) and comparisons with bluegill (L. macrochirus). Journal of the Fisheries Board of Canada, 35(1), 12-27._NA_NA_NA",NA,1,35,53,NA,NA,NA,NA,NA,44.559,-76.328,"Lake Opinicon, Ontario",NA,NA,Other,NA,NA,Metazoa,4,NA,NA,10/1/1971,NA
NA,"Niger Delta, Nigeria",NA,NA,NA,NA,NA,Clarius aghoyiensis,NA,NA,NA,lentic/lotic,NA,number,total,Elakhame,2006,Tropical Freshwater Biology,"Elakhame, L. A. (2006). The distribution, feeding and reproduction of Clarioid species in Epie creek floodplain of the Niger delta, Nigeria. Tropical Freshwater Biology, 15(1), 83-94.",tbl2,length data not given. Fish were collected from a mix of lentic floodplaing habitat and lotic flowing streams and pooled,copepoda,309,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,averaged over date and size and multiple habitat types,5.8987139,4.8677767,Metazoa,Hexanauplia,NA,NA,NA,Siluriformes,Clariidae,Clarius aghoyiensis,1/27/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metazoa,309,NA,NA,NA,NA
